"Town/County","FIPS","Year","NAICS Code","Industry Name","Rank","Measure Type","Variable","Value"
"Salisbury","0900566420",2014,"23","Construction",-1,"Number","Number of Employers",16
"Salisbury","0900566420",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salisbury","0900566420",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salisbury","0900566420",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salisbury","0900566420",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",122.08
"Salisbury","0900566420",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",30422.2
"Salisbury","0900566420",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",19
"Salisbury","0900566420",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",2046.75
"Salisbury","0900566420",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",42951.9
"Salisbury","0900566420",2014,"","Total - All Industries",-1,"Number","Number of Employers",203
"Salisbury","0900566420",2014,"","Total Government",-1,"Number","Annual Average Employment",113.92
"Salisbury","0900566420",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",46621.95
"Salisbury","0900566420",2014,"","Total Government",-1,"Number","Number of Employers",14
"Salisbury","0900566420",2014,"61","Educational Services",1,"Number","Annual Average Employment",647.42
"Salisbury","0900566420",2014,"61","Educational Services",1,"US Dollars","Annual Average Wage",51845.24
"Salisbury","0900566420",2014,"61","Educational Services",1,"Number","Number of Employers",7
"Salisbury","0900566420",2014,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",280.75
"Salisbury","0900566420",2014,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",21854.38
"Salisbury","0900566420",2014,"72","Accommodation and Food Services",2,"Number","Number of Employers",16
"Salisbury","0900566420",2014,"62","Health Care and Social Assistance",3,"Number","Annual Average Employment",243.92
"Salisbury","0900566420",2014,"62","Health Care and Social Assistance",3,"US Dollars","Annual Average Wage",35879.66
"Salisbury","0900566420",2014,"62","Health Care and Social Assistance",3,"Number","Number of Employers",10
"Salisbury","0900566420",2015,"23","Construction",-1,"Number","Annual Average Employment",43.75
"Salisbury","0900566420",2015,"23","Construction",-1,"US Dollars","Annual Average Wage",44925.35
"Salisbury","0900566420",2015,"23","Construction",-1,"Number","Number of Employers",15
"Salisbury","0900566420",2015,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salisbury","0900566420",2015,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salisbury","0900566420",2015,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salisbury","0900566420",2015,"44-45","Retail Trade",-1,"Number","Annual Average Employment",122
"Salisbury","0900566420",2015,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",31999.69
"Salisbury","0900566420",2015,"44-45","Retail Trade",-1,"Number","Number of Employers",18
"Salisbury","0900566420",2015,"","Total - All Industries",-1,"Number","Annual Average Employment",2039.67
"Salisbury","0900566420",2015,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",44383.12
"Salisbury","0900566420",2015,"","Total - All Industries",-1,"Number","Number of Employers",202
"Salisbury","0900566420",2015,"","Total Government",-1,"Number","Annual Average Employment",107.5
"Salisbury","0900566420",2015,"","Total Government",-1,"US Dollars","Annual Average Wage",49245.09
"Salisbury","0900566420",2015,"","Total Government",-1,"Number","Number of Employers",15
"Salisbury","0900566420",2015,"61","Educational Services",1,"Number","Annual Average Employment",645.58
"Salisbury","0900566420",2015,"61","Educational Services",1,"US Dollars","Annual Average Wage",53638.33
"Salisbury","0900566420",2015,"61","Educational Services",1,"Number","Number of Employers",8
"Salisbury","0900566420",2015,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",304.25
"Salisbury","0900566420",2015,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",24118.94
"Salisbury","0900566420",2015,"72","Accommodation and Food Services",2,"Number","Number of Employers",18
"Salisbury","0900566420",2015,"62","Health Care and Social Assistance",3,"Number","Annual Average Employment",238.25
"Salisbury","0900566420",2015,"62","Health Care and Social Assistance",3,"US Dollars","Annual Average Wage",36531.74
"Salisbury","0900566420",2015,"62","Health Care and Social Assistance",3,"Number","Number of Employers",9
"Salisbury","0900566420",2016,"23","Construction",-1,"Number","Annual Average Employment",46.75
"Salisbury","0900566420",2016,"23","Construction",-1,"US Dollars","Annual Average Wage",43214.18
"Salisbury","0900566420",2016,"23","Construction",-1,"Number","Number of Employers",14
"Salisbury","0900566420",2016,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salisbury","0900566420",2016,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salisbury","0900566420",2016,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salisbury","0900566420",2016,"44-45","Retail Trade",-1,"Number","Annual Average Employment",118.67
"Salisbury","0900566420",2016,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",33097.65
"Salisbury","0900566420",2016,"44-45","Retail Trade",-1,"Number","Number of Employers",17
"Salisbury","0900566420",2016,"","Total - All Industries",-1,"Number","Annual Average Employment",2085.75
"Salisbury","0900566420",2016,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",45464.23
"Salisbury","0900566420",2016,"","Total - All Industries",-1,"Number","Number of Employers",192
"Salisbury","0900566420",2016,"","Total Government",-1,"Number","Annual Average Employment",110.5
"Salisbury","0900566420",2016,"","Total Government",-1,"US Dollars","Annual Average Wage",50351.57
"Salisbury","0900566420",2016,"","Total Government",-1,"Number","Number of Employers",15
"Salisbury","0900566420",2016,"61","Educational Services",1,"Number","Annual Average Employment",652.67
"Salisbury","0900566420",2016,"61","Educational Services",1,"US Dollars","Annual Average Wage",53791.58
"Salisbury","0900566420",2016,"61","Educational Services",1,"Number","Number of Employers",7
"Salisbury","0900566420",2016,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",314.67
"Salisbury","0900566420",2016,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",22951.69
"Salisbury","0900566420",2016,"72","Accommodation and Food Services",2,"Number","Number of Employers",15
"Salisbury","0900566420",2016,"62","Health Care and Social Assistance",3,"Number","Annual Average Employment",237.08
"Salisbury","0900566420",2016,"62","Health Care and Social Assistance",3,"US Dollars","Annual Average Wage",35926.25
"Salisbury","0900566420",2016,"62","Health Care and Social Assistance",3,"Number","Number of Employers",9
"Salisbury","0900566420",2017,"23","Construction",-1,"Number","Annual Average Employment",41.75
"Salisbury","0900566420",2017,"23","Construction",-1,"US Dollars","Annual Average Wage",40155.81
"Salisbury","0900566420",2017,"23","Construction",-1,"Number","Number of Employers",15
"Salisbury","0900566420",2017,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salisbury","0900566420",2017,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salisbury","0900566420",2017,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salisbury","0900566420",2017,"44-45","Retail Trade",-1,"Number","Annual Average Employment",118.5
"Salisbury","0900566420",2017,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",32638.39
"Salisbury","0900566420",2017,"44-45","Retail Trade",-1,"Number","Number of Employers",17
"Salisbury","0900566420",2017,"","Total - All Industries",-1,"Number","Annual Average Employment",2065.67
"Salisbury","0900566420",2017,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",46356.71
"Salisbury","0900566420",2017,"","Total - All Industries",-1,"Number","Number of Employers",203
"Salisbury","0900566420",2017,"","Total Government",-1,"Number","Annual Average Employment",120.5
"Salisbury","0900566420",2017,"","Total Government",-1,"US Dollars","Annual Average Wage",48506.89
"Salisbury","0900566420",2017,"","Total Government",-1,"Number","Number of Employers",16
"Salisbury","0900566420",2017,"61","Educational Services",1,"Number","Annual Average Employment",648.25
"Salisbury","0900566420",2017,"61","Educational Services",1,"US Dollars","Annual Average Wage",55816.27
"Salisbury","0900566420",2017,"61","Educational Services",1,"Number","Number of Employers",7
"Salisbury","0900566420",2017,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",315.83
"Salisbury","0900566420",2017,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",24213.57
"Salisbury","0900566420",2017,"72","Accommodation and Food Services",2,"Number","Number of Employers",16
"Salisbury","0900566420",2017,"62","Health Care and Social Assistance",3,"Number","Annual Average Employment",270.5
"Salisbury","0900566420",2017,"62","Health Care and Social Assistance",3,"US Dollars","Annual Average Wage",33262.4
"Salisbury","0900566420",2017,"62","Health Care and Social Assistance",3,"Number","Number of Employers",10
"Salisbury","0900566420",2018,"23","Construction",-1,"Number","Annual Average Employment",40.25
"Salisbury","0900566420",2018,"23","Construction",-1,"US Dollars","Annual Average Wage",48288.94
"Salisbury","0900566420",2018,"23","Construction",-1,"Number","Number of Employers",16
"Salisbury","0900566420",2018,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Salisbury","0900566420",2018,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Salisbury","0900566420",2018,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Salisbury","0900566420",2018,"44-45","Retail Trade",-1,"Number","Annual Average Employment",118
"Salisbury","0900566420",2018,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",34028.6
"Salisbury","0900566420",2018,"44-45","Retail Trade",-1,"Number","Number of Employers",16
"Salisbury","0900566420",2018,"","Total - All Industries",-1,"Number","Annual Average Employment",2022.83
"Salisbury","0900566420",2018,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",48799.42
"Salisbury","0900566420",2018,"","Total - All Industries",-1,"Number","Number of Employers",202
"Salisbury","0900566420",2018,"","Total Government",-1,"Number","Annual Average Employment",112.5
"Salisbury","0900566420",2018,"","Total Government",-1,"US Dollars","Annual Average Wage",54370.52
"Salisbury","0900566420",2018,"","Total Government",-1,"Number","Number of Employers",16
"Salisbury","0900566420",2018,"61","Educational Services",1,"Number","Annual Average Employment",629.42
"Salisbury","0900566420",2018,"61","Educational Services",1,"US Dollars","Annual Average Wage",57983.05
"Salisbury","0900566420",2018,"61","Educational Services",1,"Number","Number of Employers",6
"Salisbury","0900566420",2018,"72","Accommodation and Food Services",2,"Number","Annual Average Employment",312
"Salisbury","0900566420",2018,"72","Accommodation and Food Services",2,"US Dollars","Annual Average Wage",25163
"Salisbury","0900566420",2018,"72","Accommodation and Food Services",2,"Number","Number of Employers",16
"Salisbury","0900566420",2018,"62","Health Care and Social Assistance",3,"Number","Annual Average Employment",252.42
"Salisbury","0900566420",2018,"62","Health Care and Social Assistance",3,"US Dollars","Annual Average Wage",33724.11
"Salisbury","0900566420",2018,"62","Health Care and Social Assistance",3,"Number","Number of Employers",11
"Scotland","0901567400",2014,"23","Construction",-1,"Number","Annual Average Employment",-9999
"Scotland","0901567400",2014,"23","Construction",-1,"US Dollars","Annual Average Wage",-9999
"Scotland","0901567400",2014,"23","Construction",-1,"Number","Number of Employers",-9999
"Scotland","0901567400",2014,"31-33","Manufacturing",-1,"Number","Annual Average Employment",-9999
"Scotland","0901567400",2014,"31-33","Manufacturing",-1,"US Dollars","Annual Average Wage",-9999
"Scotland","0901567400",2014,"31-33","Manufacturing",-1,"Number","Number of Employers",-9999
"Scotland","0901567400",2014,"44-45","Retail Trade",-1,"Number","Annual Average Employment",-9999
"Scotland","0901567400",2014,"44-45","Retail Trade",-1,"US Dollars","Annual Average Wage",-9999
"Scotland","0901567400",2014,"44-45","Retail Trade",-1,"Number","Number of Employers",-9999
"Scotland","0901567400",2014,"","Total - All Industries",-1,"Number","Annual Average Employment",127
"Scotland","0901567400",2014,"","Total - All Industries",-1,"US Dollars","Annual Average Wage",30779.54
"Scotland","0901567400",2014,"","Total - All Industries",-1,"Number","Number of Employers",22
"Scotland","0901567400",2014,"","Total Government",-1,"Number","Annual Average Employment",66.5
"Scotland","0901567400",2014,"","Total Government",-1,"US Dollars","Annual Average Wage",31284.23
"Scotland","0901567400",2014,"","Total Government",-1,"Number","Number of Employers",12
"Scotland","0901567400",2014,"","Local/Municipal Government",1,"Number","Annual Average Employment",65.33
"Scotland","0901567400",2014,"","Local/Municipal Government",1,"US Dollars","Annual Average Wage",31191.2
"Scotland","0901567400",2014,"","Local/Municipal Government",1,"Number","Number of Employers",11
"Scotland","0901567400",2014,"48-49","Transportation and Warehousing",2,"Number","Annual Average Employment",23.75
"Scotland","0901567400",2014,"48-49","Transportation and Warehousing",2,"US Dollars","Annual Average Wage",25717.52
"Scotland","0901567400",2014,"48-49","Transportation and Warehousing",2,"Number","Number of Employers",4
"Scotland","0901567400",2014,"","Federal Government",3,"Number","Annual Average Employment",1.17
"Scotland","0901567400",2014,"","Federal Government",3,"US Dollars","Annual Average Wage",36493.71
